reviewtext,rating
"[['video', 'game', 'dont', 'not_simple', 'not_bore', 'not_pong', 'not_pacman', 'not_technically', 'not_sophisticated'], ['golden', 'axe', 'chore', 'play', 'fun', 'enjoyment', 'inject', 'proceeding', 'whatsoever'], ['choose', 'barbarian', 'ax', 'battler', 'amazonian', 'tyris', 'flare', 'dwarf', 'gillius', 'thunderhead', 'slowly', 'plod', 'generic', 'fantasy', 'kingdom', 'hacking', 'slash', 'conveyor', 'belt', 'enemy', 'kill', 'sheer', 'stupidity', 'guy', 'suit', 'armour', 'land', 'evilness', 'nonsense'], ['golden', 'axe', 'street', 'rage', 'gameplay', 'game', 'buy', 'march'], ['series', 'sophisticated', 'afraid', 'golden', 'axe', 'crapper'], ['gaming', 'equivalent', 'budget', 'conan', 'movie', 'roger', 'corman', 'miniseries'], ['youve', 'play', 'game', 'strip', 'bland'], ['graphic', 'dsound', 'dgameplay', 'dlasting', 'appeal', 'fprosits', 'lot', 'golden', 'axeconsits', 'lot', 'golden', 'axesound', 'white', 'noise'], ['baddie'], ['system'], ['power'], ['combo', 'move'], ['collision', 'detection'], ['music', 'ghastly']]",1.0
"[['fun', 'mario', 'game'], ['control', 'award', 'half', 'button', 'useless'], ['frustrate', 'stick', 'level', 'destroy', 'block', 'jump'], ['wait', 'die', 'retry'], ['buy', 'snes', 'mario', 'zelda']]",1.0
"[['fun', 'arcade', 'game', 'play', 'moonwalker', 'feel', 'dirty', 'guilty'], ['base', 'movie', 'moonwalker', 'weird', 'bizarre', 'outrageously', 'selfglorifying', 'wacko', 'jacko'], ['role', 'suspected', 'pedo', 'dress', 'white', 'gangster', 'suit', 'rescue', 'child', 'hide', 'closet', 'drawer', 'garbage', 'evil'], ['rescue', 'kid', 'joyously', 'michael', 'safe', 'pop'], ['rescue', 'sprog', 'level', 'meet', 'endlevel', 'bos'], ['child', 'hide'], ['jacko', 'fight', 'childnapper', 'motif', 'steal', 'kid', 'unknown', 'game', 'prophetic', 'splitpersonality'], ['thriller', 'play', 'ghoulish', 'inhuman', 'beast', 'eerily', 'foreshadow', 'future'], ['gameplay', 'ludicrous'], ['moonwalk', 'level', 'generic', 'inspire', 'classic', 'music', 'video', 'youll', 'encounter', 'baddie', 'gangster', 'zombie', 'amazing', 'kill'], ['death'], ['jesus', 'juice', 'jacko', 'jamming'], ['attack', 'button', 'jacko', 'suddenly', 'yell'], ['strut', 'lethal', 'stuff'], ['baddie', 'vanquish'], ['play', 'game', 'youll', 'exhilarate', 'mentally', 'exhaust', 'jackos', 'killer', 'move'], ['youll', 'reduce', 'dribbling', 'wreck'], ['passingby', 'animal', 'join', 'shake'], ['play', 'game', 'innocent', 'dog', 'hypnotise', 'jacko', 'thriller'], ['dont'], ['music', 'lowquality', 'sample', 'smooth', 'criminal', 'thriller', 'music', 'jacko', 'life', 'depend'], ['level', 'catch', 'fall', 'star', 'jacko', 'huge', 'robot'], ['film', 'feeling', 'jacko', 'foot'], ['ridiculous'], ['moronic', 'hopelessly', 'outdated', 'video', 'game', 'suppose'], ['easy', 'finish', 'play'], ['leave', 'bad', 'taste', 'mouth', 'understand', 'play']]",1.0
"[['stand', 'game'], ['compare'], ['gameplay', 'super', 'fast', 'alot'], ['soundtrack', 'game', 'totally', 'lame'], ['againnothing', 'compare', 'game', 'trilogy'], ['character', 'choose'], ['adam', 'againwhich', 'suck', 'max', 'thunder', 'eitherwhich', 'suck', 'isis', 'dude', 'humanrobot'], ['dont'], ['anywaythe', 'graphic', 'game'], ['overalli', 'recommend', 'avoid', 'oneand', 'pick', 'street', 'rage', 'street', 'rage']]",1.0
[],1.0
"[['recieved', 'controller', 'functional', 'directional', 'start', 'button', 'button'], ['probaly', 'replica', 'shot', 'amazon', 'supplier'], ['luck', 'money', 'faith', 'material']]",1.0
"[['people', 'stupid', 'game', 'game', 'totally', 'suck'], ['love', 'original', 'doom', 'shooter', 'terrible', 'job', 'rip', 'doom'], ['graphic'], ['genesis', 'game'], ['game', 'remind', 'vomit'], ['picture', 'friend', 'barf', 'fun', 'situation', 'colorful', 'chunk', 'vomit'], ['radar', 'screen', 'literally', 'squint', 'enemy', 'graphic', 'horrible', 'ugly', 'vomit', 'game', 'horrible', 'graphic', 'sick', 'barf', 'storm'], ['game', 'bad', 'graphic'], ['doom', 'release', 'graphic', 'hold'], ['control', 'crappy', 'music', 'godawful', 'graphic', 'bad', 'shooter', 'play'], ['dont', 'not_buy', 'not_fing', 'not_game'], ['worth', 'mention', 'graphic', 'bad', 'bad', 'game']]",1.0
"[['play', 'lot', 'game'], ['lasting', 'charm', 'innovation', 'earn', 'experience', 'learn', 'music', 'game', 'astronomically', 'bad', 'game'], ['game', 'apply', 'rule', 'forgotten', 'manure', 'fests', 'deep', 'blue', 'turbo', 'grafix'], ['game'], ['game', 'start', 'incredible', 'song', 'sound', 'catchy', 'jazzy', 'dire'], ['play', 'game', 'graphic', 'hook', 'dislodge'], ['graphic', 'bad', 'glance', 'dull', 'color', 'palette', 'consisting', 'limelight', 'tint', 'shirt', 'thug', 'green', 'palette', 'love', 'overuse', 'color', 'gray'], ['lot'], ['youll', 'encounter', 'lot', 'gray', 'background', 'game', 'save', 'park', 'level', 'resemble', 'forest'], ['game', 'play', 'criminal'], ['dont', 'not_sound', 'not_average', 'not_game', 'not_whiner', 'not_whine', 'not_game', 'not_game', 'not_unfair', 'not_suck', 'not_game', 'not_astronomic', 'not_measurement'], ['venom', 'spidey', 'damage', 'wimpy', 'thugs', 'athletic', 'gymnast', 'woman', 'hair', 'whip', 'headband', 'wear', 'drunk', 'arm', 'flintlock'], ['enemy', 'game', 'pain'], ['cheap', 'wimpy', 'saggyshorts', 'jerk', 'level', 'leap', 'screen', 'aforementioned', 'gymnast', 'cheap', 'throw', 'guy', 'cablelike', 'gun', 'iron', 'wannabe'], ['favorite', 'bos', 'game', 'level', 'bos', 'cheap', 'boss', 'youll', 'encounter', 'animation', 'robot', 'funny', 'cute'], ['watch', 'walk', 'dried', 'surface', 'rainproof', 'coat', 'deck', 'shake', 'paw', 'sticky', 'feeling', 'step', 'funny'], ['climb', 'wall', 'level', 'movement', 'restrict', 'level'], ['speak', 'devil'], ['talk', 'nightmare', 'unconscious', 'dream', 'game', 'analogy', 'sucksthe', 'level', 'samey', 'brawler', 'level', 'consist', 'street', 'forestlike', 'park', 'bridge', 'factory', 'feel', 'minute', 'straight', 'encounter', 'enemy', 'occasionally', 'choice', 'path', 'waste', 'average', 'game'], ['looped', 'music', 'level', 'level', 'song', 'total', 'imagine', 'playing', 'level', 'song', 'dwarf', 'song', 'play'], ['additional', 'game', 'marvel', 'cameo', 'pick', 'icon', 'dont', 'not_screen', 'not_enemy', 'not_block', 'not_projectile', 'not_theyll', 'not_screen', 'not_disappear', 'not_leave', 'not_continually', 'not_posterior', 'not_slam', 'not_chew', 'not_gum'], ['final', 'bos', 'worth', 'encounter'], ['buy', 'music', 'goofy', 'gold', 'robot', 'valid'], ['recoat', 'deck', 'wait', 'dry', 'spot', 'dry', 'sticky', 'patch', 'walk'], ['join', 'fun', 'walk', 'barefoot'], ['game', 'nihilism']]",1.0
"[['game', 'life'], ['lack', 'motivation', 'breathtaking', 'function', 'genre'], ['clocktower', 'snes', 'entertaining'], ['graphicsfuzzy', 'character', 'sprite', 'blood', 'cheap', 'paint'], ['resident', 'evil', 'whipping', 'visual', 'department'], ['zombie', 'redeads'], ['brownishblack', 'fuzzy', 'blob', 'scary', 'funny'], ['game', 'tomb', 'raider', 'croc', 'visually', 'ps1', 'game'], ['sweet', 'spinoff', 'resident', 'evil', 'start', 'weapon', 'scarce', 'ammo'], ['major', 'difference', 'control'], ['talk', 'buttonbusting', 'control', 'scheme'], ['game', 'annoying', 'tendency', 'character', 'die', 'lot'], ['game', 'control', 'smoother', 'insist', 'character', 'painfully', 'slow', 'approach', 'zombie', 'zombie', 'ampletime', 'latch', 'lunch', 'breakfast', 'dinner'], ['scary', 'game'], ['mratings', 'rare', 'ps1'], ['script'], ['zombie', 'gonna', 'hallway', 'sooner'], ['game', 'start', 'player', 'arrive', 'ground', 'mansion', 'grainy', 'video', 'inside'], ['conversation'], ['voiceacting', 'dull', 'unlively', 'bore'], ['care', 'blood', 'floor'], ['paint'], ['dont', 'not_mind', 'not_plaininsight', 'not_deadbody', 'not_lay', 'not_corner', 'not_decor'], ['voiceacting', 'bland', 'convincing', 'monologue', 'brokenrecord'], ['ahh'], ['somethings'], ['ahhhhh'], ['bad', 'produce', 'bad'], ['game', 'praising', 'puzzlelike', 'feature', 'itemsunlocking', 'zombie', 'squashed', 'polygonrendered', 'environment'], ['standard', 'fallout'], ['game', 'simply', 'doesnt', 'not_cut'], ['silent', 'hill', 'remake', 'game', 'worth'], ['original'], ['game']]",1.0
[],1.0
"[['launch', 'title', 'playstaion', 'guarentee', 'system', 'garbage', 'bin', 'atari', 'jaguar', 'virtual', 'boy'], ['game', 'horrible', 'unplayable', 'embarassment', 'fight', 'game'], ['limb', 'single', 'bad', 'fight', 'game', 'play'], ['idea', 'game', 'cast', 'dragon', 'ball', 'gt', 'character', 'fight'], ['plot', 'speak', 'game', 'super', 'obsess', 'fan', 'extreme', 'detail', 'characterthey', 'game', 'shortly', 'fight'], ['complaint', 'game', 'control'], ['video', 'game', 'responsive', 'control'], ['dont'], ['combo', 'system', 'speak', 'fight', 'game', 'hold', 'acknowledge'], ['idea', 'typical', 'fight', 'easy'], ['1fight', 'move', 'forward', 'attack', 'move', 'painfully', 'slow', 'kick', 'character', 'move', 'opponent', 'fight', 'dash', 'button', 'slowly', 'move', 'insta', 'kill', 'counter', 'lose', 'controller', 'shatters', 'tv', 'screen', 'utter', 'frustration'], ['fight', 'minute'], ['control', 'bad'], ['feel', 'shell', 'amount', 'dollar', 'garbage', 'challenge', 'game', 'supposivly'], ['grand', 'theft', 'auto', 'pass', 'mantle', 'bad', 'game', 'game', 'buried', 'treasure', 'lost', 'artifact', 'holy', 'grail', 'game', 'plain', 'simple', 'garbage']]",1.0
"[['play', 'video', 'game', 'life', 'game', 'bad', 'game', 'play'], ['walk', 'step', 'fight', 'enemy', 'hour', 'castle'], ['gameplay', 'horridand', 'bore', 'music', 'painfully', 'redunant'], ['game', 'suck'], ['throw', 'trash']]",1.0
"[['gameplay', 'horrid', 'graphic', 'suck', 'snes', 'bore', 'play']]",1.0
"[['bad', 'game', 'life', 'operation', 'europe', 'populous'], ['curious', 'thinking', 'mario'], ['greatness', 'donkey', 'kong', 'mario'], ['play', 'game', 'aint', 'touch'], ['version', 'adventure', 'island', 'alot', 'fun', 'game'], ['buy', 'snes', 'version', 'classic', 'dont', 'not_buy'], ['oversized', 'half', 'naked', 'fat', 'resemble', 'classic'], ['higgins'], ['hathcets', 'dont', 'not_throw'], ['game', 'definately', 'budget', 'produce', 'income'], ['snes', 'flop'], ['sell', 'people', 'original', 'version', 'teary', 'eye'], ['definately', 'aint', 'worth'], ['jump', 'game', 'bust', 'police', 'convulsion'], ['confuse'], ['graphic', 'control', 'smooth', 'repetitive', 'extremely', 'fast', 'leadin', 'boredom', 'eventually', 'trash']]",1.0
[],1.0
"[['isnt', 'not_final', 'not_fantasy', 'not_series'], ['label', 'sell'], ['jump', 'game']]",1.0
"[['kill', 'enemy', 'boss'], ['undead', 'boss', 'cureall', 'spell'], ['double', 'digit', 'game', 'simple'], ['recommend']]",1.0
"[['obsolete', 'ffivii', 'remakes', 'improves', 'original', 'timesmy', 'gripe', 'version', 'are1graphics', 'snes', 'game', 'game'], ['2easy', 'version', 'audience', 'damn', 'easy3no', 'dush', 'button', 'game', 'terrible', 'slow4very', 'bad', 'censored', 'script5', 'atb', 'gauge'], ['gauge', 'atb', 'pointless6', 'conversion', 'terrible'], ['cut'], ['cut', 'magic', 'cut', 'skill', 'censor', 'text', 'cut', 'difficulty', 'tolerable'], ['gripe', 'game', 'itself1', 'music', 'annoy', 'midi', 'endlessly', 'repeated2short', 'game', 'hours3the', 'plot', 'absolutely', 'depth', 'detail4primitive', 'gameplay', 'job', 'system', 'esper', 'system', 'materia', 'system', 'nothing5don', 'choose', 'party', 'story', 'choose', 'party', 'strategic', 'game'], ['6the', 'game', 'generic'], ['game', 'country'], ['description', 'items8', 'equipment', 'shop', 'dont', 'not_statistics9too', 'not_party', 'not_character', 'not_dont', 'not_receive', 'not_true', 'not_development', 'not_kain', 'not_cecil10rosa', 'not_bad', 'not_feminine', 'not_character', 'not_depht', 'not_background', 'not_dont', 'not_white', 'not_mage', 'not_castle', 'not_love', 'not_cecil11cecil', 'not_start', 'not_evil'], ['dont', 'not_laugh'], ['scene', 'guy'], ['12dungeons', 'bore'], ['cave', 'cave', 'cave', 'cave', 'mountain', 'cave', 'cave', 'cave'], ['graphic', '110sound', '510story', '310characters', 'development', '510gameplay', '410fun', 'factor', '310whit', 'unbiased', 'review', 'ff24im', 'rpg', 'gamers', 'deceive', 'nostalgic', 'fanboy', 'reviewer'], ['advertise'], ['badly', 'play', 'final', 'fantasy', 'psp', 'version', 'version', 'improvement', 'version', 'cartonish', 'block', 'graphic'], ['stay', 'terrible', 'gba', 'version', 'load', 'bug', 'bad', 'control', 'bad', 'sound', 'difficult'], ['psx', 'version', 'basically', 'uncensored', 'japanese', 'hardtype', 'snes', 'version', 'couple', 'fmv', 'dash', 'button', 'decent', 'version', 'improvement']]",1.0
"[['boring', 'mario', 'game', 'play', 'child'], ['action', 'challenge', 'bad', 'guy', 'kill', 'play', 'luigi', 'pointlessly', 'pointless', 'clue', 'history', 'mario', 'absolutely', 'fun', 'school', 'study', 'history', 'play', 'game'], ['epic', 'mario', 'game', 'snes', 'super', 'mario', 'rpg', 'legend', 'star', 'yeah', 'avoid', 'excuse', 'entertainment'], ['star']]",1.0
"[['game', 'exciting', 'library', 'history', 'book'], ['literally', 'item', 'history', 'fill', 'history', 'book'], ['hour', 'walk', 'turtle', 'hurt'], ['boss', 'enemy', 'game', 'hurt'], ['fun'], ['easily', 'bad', 'game', 'bad', 'version']]",1.0
"[['game', 'dum'], ['mario'], ['action', 'fun'], ['beleive', 'people', 'buy', 'boring', 'pointless', 'funless', 'waste', 'money']]",1.0
"[['mario', 'bad', 'mario', 'game', 'earth'], ['nintendo', 'shouldnt', 'software', 'toolworks', 'mario', 'license'], ['mario', 'horrible', 'crummy', 'educational', 'game', 'isnt', 'not_educational']]",1.0
"[['hear', 'legendary', 'game', 'buy', 'refund'], ['framerate', 'bad', 'watch', 'slideshow'], ['virtua', 'racer', 'genesis'], ['control'], ['hohohohoyou', 'fast', 'control', 'sluggish'], ['play', 'minute', 'trained', 'crash'], ['idk', 'nintendo', 'console', 'cut', 'edge', '3d', 'polygon', 'fail'], ['leave', 'ps1', 'sega', 'saturn']]",1.0
"[['game', 'boring', 'dont', 'not_confuse', 'not_kirby', 'not_game'], ['style', 'tetri'], ['tetris', 'bad'], ['disapointment']]",1.0
"[['kirby', 'game'], ['puzzle', 'game', 'tetri', 'fun'], ['game', 'computer', 'candy', 'crisis'], ['kirby', 'charecters', 'unstead', 'candy', 'fall'], ['match', 'object', 'flow', 'placement'], ['object', 'match', 'fall', 'ground', 'move', 'direction', 'match'], ['original', 'kirby', 'puzzle', 'game'], ['kirby', 'game', 'story']]",1.0
"[['wow'], ['wolverine', 'video', 'game'], ['celebrate'], ['throw', 'party'], ['control', 'werent', 'disgust', 'overrated', 'comic', 'book', 'super', 'hero', 'destroy'], ['people', 'worship', 'guy'], ['geek', 'shrine', 'poster', 'wolverine', 'savior', 'god'], ['wolverine', 'favorite', 'overexposure', 'ruin'], ['root', 'storm', 'infinitely', 'wolverine'], ['game'], ['wasnt', 'not_play', 'not_game', 'not_bore', 'not_mind']]",1.0
"[['decent', 'attempt', 'knock', 'bootleg'], ['sell', 'crack', 'worth', 'money', 'spend']]",1.0
"[['dig', 'snes', 'start', 'play'], ['play', 'super', 'mario', 'multiplayer', 'controller'], ['buy'], ['start', 'notice', 'short', 'original', 'controller', 'snes', 'nintindo', 'matter', 'bad', 'button', 'stick', 'stiff'], ['play', 'multiplayer', 'close', 'original'], ['save', 'money', 'buy', 'original']]",1.0
"[['play', 'addams', 'family', 'guy', 'game'], ['avoid'], ['star']]",1.0
"[['complicate', 'storyline', 'limited', 'sense', 'direction'], ['objectivesdirections', 'npc', 'town', 'castle', 'cave', 'paper', 'handy', 'wont', 'forget'], ['item', 'confusion', 'magical', 'property', 'item', 'arentalways', 'charm', 'amulet', 'magic', 'seal'], ['repetitive', 'nature', 'battle', 'enemy', 'extemely', 'repetitive', 'enemy', 'respawn', 'walk', 'screen'], ['youll', 'fight'], ['castle', 'enemy'], ['untimely', 'death', 'powerful', 'enemy', 'screen', 'risk', 'party', 'kill', 'cast', 'single', 'spell'], ['chrono', 'trigger', 'utilize', 'beautiful', 'secret', 'mana', 'graphic', 'engine', 'mana', 'easy', 'plot', 'didnt', 'not_turnbased', 'not_battle', 'not_dynamic', 'not_chrono', 'not_trigger'], ['chrono', 'evade', 'enemy', 'directly', 'path'], ['youll', 'roll', 'single', 'enemy', 'game', 'battle'], ['shop', 'dynamic', 'shop', 'game', 'sell', 'stuff'], ['shop', 'medina', 'cool', 'stuff', 'hideously', 'expensive'], ['coin', 'item', 'inventory'], ['enemy', 'game', 'drop', 'gold', 'experience', 'replenishment', 'hpmp'], ['gear', 'treasure', 'chest', 'dungeon'], ['characterization', 'playable', 'character', 'onedimensional', 'feeble', 'personality', 'feeling', 'emotion', 'romantic', 'involvement', 'character', 'save', 'shallow', 'marle', 'crono'], ['compare', 'final', 'fantasy', 'turnbased', 'battle', 'ff3', 'soundtrack', 'storyline', 'item', 'graphic'], ['ff3', 'folk', 'square'], ['graphic', 'chrono', 'trigger', 'relevant', 'secret', 'evermore', 'boy', 'dog', 'depth', 'character', 'single', 'character', 'chrono', 'trigger'], ['bottom', 'chrono', 'trigger', 'replay', 'doesnt', 'not_multiple', 'not_game', 'not_offer', 'not_handful', 'not_choice', 'not_encounter'], ['replay', 'forget', 'bad', 'game', 'overlook', 'drawback'], ['terrible', 'cover', 'box', 'shouldve', 'warning']]",1.0
"[['street', 'fighter', 'ii', 'crappy', 'fighting', 'game', 'completley', 'unplayable'], ['gameplay', 'cartoon', 'graphic', 'worse'], ['mortal', 'kombat', 'street', 'fighter', 'ii'], ['mortal', 'kombat', 'shin', 'graphic', 'compare', 'heap', 'crap'], ['play', 'realistic', 'digitize', 'character', 'play', 'animate', 'cartoonie', 'dork', 'ryu'], ['mortal', 'kombat'], ['mortal', 'kombat', 'snes', 'blood', 'gorebut'], ['bottom'], ['street', 'fighter', 'game', 'suck', 'mortal', 'kombat'], ['mk']]",1.0
"[['title', 'solid', '5stars'], ['title', 'bad', 'rpg', 'game', 'create'], ['stalker', 'wrong', 'rpg', 'title', 'effort', 'project'], ['dungeon', 'randomly', 'pick', 'bad', 'dependings', 'preference', 'carry', 'item', 'enter', 'dungeon', 'level', 'weapon', 'carry', 'inside', 'dungeon', 'character', 'start', 'level', 'enter', 'bad', 'defeat', 'battle', 'guess', 'start', 'dungeon', 'scratch', 'start', 'level', 'lose', 'weapon', 'gather', 'voyage'], ['creaters'], ['list'], ['buy', 'title'], ['play', 'rpg', 'title'], ['title']]",1.0
"[['metropolis', 'street', 'racer', 'expect', 'solid', 'racing', 'game', 'speed'], ['game', 'favor', 'contact', 'drive', 'fun'], ['uh', 'speed'], ['imagine', 'racing', 'gamme', 'speed'], ['earth', 'dumb', 'concept', 'sonic', 'game', 'speed', 'doom', 'type', 'game', 'gunsreally', 'sad', 'disapointment'], ['graphic', 'game', 'play', 'suck']]",1.0
"[['rpgs', 'favorite', 'genre'], ['action'], ['quotzeldaquot', 'quotalundraquot', 'graphic'], ['simply', 'annoy'], ['cringe', 'hear', 'musashis', 'horrid', 'voice', 'hear'], ['disappointment'], ['game', 'promote', 'rpg', 'doesnt', 'not_remind', 'not_rpg'], ['annoying', 'adventure', 'game', 'annoy', 'voice'], ['quotheroquot', 'sound', 'bratty'], ['expect', 'typical', 'rpg'], ['dont', 'not_disappoint'], ['return', 'game', 'night', 'boot']]",1.0
